,age,CompanyName,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
7310,15,Maruti,175000,120000,0,0,0,0,17.8,1248,75.0,190Nm@ 2000rpm,5
7311,9,Hyundai,375000,76000,0,0,0,2,24.0,1120,70.0,159.8Nm@ 1500-2750rpm,5
7312,9,Hyundai,430000,80000,0,0,0,1,24.0,1120,70.0,160Nm@ 1500-2750rpm,5
7313,15,Tata,65000,110000,0,0,0,1,17.2,1396,53.5,"8.5@ 2,500(kgm@ rpm)",5
7314,14,Hyundai,150000,70000,1,0,0,2,13.2,1495,94.0,"12.5@ 3,500(kgm@ rpm)",5
7315,4,Hyundai,620000,13000,1,0,0,0,17.19,1197,81.86,114.73Nm@ 4000rpm,5
7316,10,Ford,250000,60000,1,0,0,1,14.09,1596,99.6,146Nm@ 3400rpm,5
7317,12,Maruti,275000,165000,0,0,0,0,21.1,1248,73.9,113Nm@ 4500rpm,5
7318,10,Chevrolet,454000,120000,0,0,0,1,13.58,2499,72.4,171Nm@ 1800rpm,10
7319,6,Mahindra,600000,30000,0,0,0,1,18.49,1493,100.0,240Nm@ 1600-2800rpm,7
7320,12,Volkswagen,400000,100000,0,0,0,1,20.54,1598,103.6,250Nm@ 1500-2500rpm,5
7321,16,Mahindra,180000,187000,0,0,0,1,19.2,1461,65.0,"16@ 2,000(kgm@ rpm)",5
7322,7,Maruti,750000,70000,0,0,0,0,24.3,1248,88.5,200Nm@ 1750rpm,5
7323,7,Maruti,500000,40000,1,0,0,0,20.4,1197,81.8,113Nm@ 4200rpm,5
7328,8,Honda,1000000,46000,0,0,0,0,24.5,1498,98.6,200Nm@ 1750rpm,7
7329,6,Maruti,740000,24400,0,0,0,0,27.39,1248,74.0,190Nm@ 2000rpm,5
7330,5,Volkswagen,1290000,29899,0,1,1,0,22.15,1498,108.6,250Nm@ 1500-3000rpm,5
7332,3,Hyundai,775000,2000,1,1,0,0,20.7,1197,81.86,113.75Nm@ 4000rpm,5
7333,6,Renault,695000,34000,0,1,0,0,21.04,1461,83.8,200Nm@ 1900rpm,8
7334,5,Hyundai,730000,31000,1,1,1,0,17.4,1197,81.86,117nm@ 4000rpm,5
7335,7,Chevrolet,1295000,46000,0,1,1,1,11.45,2776,197.2,500Nm@ 2000rpm,7
7336,7,Isuzu,1160000,121000,0,1,1,0,12.08,2999,161.0,333Nm@ 1600-3200rpm,7
7337,6,Mercedes-Benz,3300000,60000,0,1,1,0,0.0,1950,194.0,400nm@ 2800rpm,5
7339,7,Maruti,434999,10000,1,1,1,0,23.1,998,67.04,90Nm@ 3500rpm,5
7340,5,Mercedes-Benz,4600000,6000,0,1,1,0,17.9,2143,170.0,400Nm@ 1400-2800rpm,5
7342,8,Hyundai,850000,59235,0,1,0,0,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5
7343,4,BMW,5800000,21000,0,1,1,0,16.78,1995,190.0,400Nm@ 1750-2500rpm,5
7344,9,Honda,520000,48000,0,0,0,0,25.8,1498,98.6,200Nm@ 1750rpm,5
7345,5,Mahindra,650000,114000,0,0,0,0,14.95,2489,93.7,218Nm@ 1400-2600rpm,7
7346,12,Maruti,430000,120000,0,0,0,1,19.3,1248,73.9,190Nm@ 2000rpm,5
7347,10,Hyundai,360000,144000,0,0,0,0,21.9,1396,88.8,219.7Nm@ 1500-2750rpm,5
7348,10,Hyundai,350000,144000,0,0,0,0,21.9,1396,88.8,219.7Nm@ 1500-2750rpm,5
7349,7,Maruti,791000,190000,0,0,0,0,24.3,1248,88.5,200Nm@ 1750rpm,5
7350,8,Toyota,950000,190000,0,0,0,1,12.99,2494,100.6,200Nm@ 1400-3400rpm,7
7351,4,Maruti,690000,20000,0,0,0,0,28.4,1248,74.0,190Nm@ 2000rpm,5
7352,6,Hyundai,860000,40000,0,0,0,1,22.0,1582,126.2,259.87nm@ 1500-3000rpm,5
7353,11,Maruti,371000,100000,0,0,0,0,19.3,1248,73.9,190Nm@ 2000rpm,5
7354,15,Tata,45000,60000,0,0,0,1,16.8,1405,68.0,"13@ 2,500(kgm@ rpm)",5
7355,17,Ford,55000,201000,0,0,0,0,17.8,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5
7356,12,Volkswagen,240000,110000,0,0,0,0,20.54,1598,103.6,250Nm@ 1500-2500rpm,5
7357,9,Maruti,495000,77215,0,0,0,1,25.2,1248,74.0,190Nm@ 2000rpm,5
7359,8,Honda,671000,48228,1,1,0,0,18.7,1199,88.7,110Nm@ 4800rpm,5
7360,6,Maruti,693000,58559,0,1,0,0,25.2,1248,74.0,190Nm@ 2000rpm,5
7362,7,Honda,802999,50856,0,1,0,0,26.0,1498,98.6,200Nm@ 1750rpm,5
7363,6,Honda,890000,18300,1,0,0,0,17.8,1497,117.3,145Nm@ 4600rpm,5
7364,8,Maruti,495000,59292,0,1,0,0,28.4,1248,74.0,190Nm@ 2000rpm,5
7365,5,Maruti,545000,10000,1,1,1,0,23.1,998,67.04,90Nm@ 3500rpm,5
7366,5,Maruti,775000,21147,1,1,1,0,21.4,1197,83.1,115Nm@ 4000rpm,5
7367,6,Honda,925000,69000,0,1,0,0,25.6,1498,97.9,200Nm@ 1750rpm,5
7369,5,Maruti,790000,16000,0,1,1,0,28.4,1248,74.0,190Nm@ 2000rpm,5
7370,6,Toyota,1789999,36000,0,1,0,0,13.68,2393,147.8,343Nm@ 1400-2800rpm,8
7371,6,Maruti,620000,37000,1,1,0,0,21.01,1197,81.8,113Nm@ 4200rpm,5
7372,7,Maruti,375000,61173,0,1,0,0,27.62,793,47.0,125Nm@ 2000rpm,5
7374,7,Audi,2450000,30000,0,1,1,0,18.25,1968,187.74,400Nm@ 1750-3000rpm,5
7375,9,Mahindra,850000,75000,0,1,0,0,15.1,2179,140.0,330Nm@ 1600-2800rpm,7
7376,6,Maruti,750000,51000,1,1,1,0,19.56,1197,81.8,113Nm@ 4200rpm,5
7377,5,Maruti,775000,17000,1,1,0,0,21.01,1197,81.8,113Nm@ 4200rpm,5
7378,15,Maruti,260000,100000,0,0,0,1,17.8,1248,75.0,190Nm@ 2000rpm,5
7379,10,Audi,2000000,35000,0,0,1,1,17.68,1968,174.33,380Nm@ 1750-2500rpm,5
7381,7,Mahindra,1300000,91567,0,0,1,2,16.0,2179,140.0,330Nm@ 1600-2800rpm,7
7382,6,Maruti,380000,50000,1,0,0,0,23.1,998,67.04,90Nm@ 3500rpm,5
7383,6,Hyundai,480000,60000,1,0,0,0,18.9,1197,81.86,113.75nm@ 4000rpm,5
7384,7,Maruti,240000,35000,1,0,0,1,22.74,796,47.3,69Nm@ 3500rpm,5
7385,9,Hyundai,500000,33400,1,0,0,0,17.43,1396,105.5,135.3Nm@ 5000rpm,5
7386,8,Maruti,420000,36000,1,0,0,0,20.4,1197,83.11,113Nm@ 4200rpm,5
7387,12,Ford,130000,180000,0,0,0,1,20.0,1399,68.0,160Nm@ 2000rpm,5
7388,11,Maruti,110000,80000,1,0,0,0,20.92,998,67.1,90Nm@ 3500rpm,5
7389,16,Maruti,120000,120000,1,0,0,1,19.7,796,46.3,62Nm@ 3000rpm,5
7390,6,Maruti,700000,80000,0,0,1,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7391,5,Maruti,550000,120000,0,0,0,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7392,9,Tata,190000,110000,0,0,0,1,19.09,1405,69.01,135Nm@ 2500rpm,5
7393,5,Toyota,665000,70000,0,0,0,0,23.59,1364,67.04,170Nm@ 1800-2400rpm,5
7394,9,Mahindra,445000,120000,0,0,0,1,14.95,2489,93.7,218Nm@ 1400-2600rpm,7
7395,11,Hyundai,340000,92686,0,1,0,1,21.9,1396,88.76,219.6Nm@ 1500-2750rpm,5
7396,14,Hyundai,330000,180000,0,0,0,0,13.6,1991,142.0,"33@ 2,000-2,680(kgm@ rpm)",5
7397,11,Tata,270000,80000,0,0,0,0,21.02,1248,88.76,200Nm@ 1750-3000rpm,5
7398,8,Mahindra,1044999,70000,0,0,1,0,16.0,2179,140.0,330Nm@ 1600-2800rpm,7
7399,14,Maruti,279000,117000,0,0,0,0,17.8,1248,75.0,190Nm@ 2000rpm,5
7401,16,Skoda,250000,100000,0,0,0,1,16.6,1896,122.4,"21.4@ 1,900(kgm@ rpm)",5
7402,11,Hyundai,475000,83000,1,0,1,0,15.74,1591,121.3,154.9Nm@ 4200rpm,5
7403,7,Chevrolet,750000,67600,0,0,1,0,14.81,1998,163.7,360Nm@ 2000rpm,5
7404,8,Mitsubishi,1250000,160000,0,0,0,1,13.5,2477,178.0,400Nm@ 2000-2500rpm,7
7405,9,Hyundai,250000,80000,1,0,0,1,21.1,814,55.2,74.5Nm@ 4000rpm,5
7406,10,Honda,445000,100000,0,0,0,0,25.8,1498,98.6,200Nm@ 1750rpm,5
7407,13,Volkswagen,400000,100000,0,0,0,0,15.0,1896,105.0,"25.5@ 1,900(kgm@ rpm)",5
7408,13,Hyundai,350000,90000,0,0,0,1,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5
7409,11,Skoda,295000,140000,0,0,0,0,20.5,1598,103.5,250Nm@ 1500-2500rpm,5
7410,5,Maruti,600000,25000,1,0,0,0,21.21,1197,81.8,113Nm@ 4200rpm,5
7411,5,Toyota,1650000,20000,0,0,0,0,13.68,2393,147.8,343Nm@ 1400-2800rpm,8
7412,11,Maruti,100000,30000,1,0,0,0,16.1,796,37.0,59Nm@ 2500rpm,4
7413,5,Ford,690000,13000,1,0,0,0,20.4,1194,94.93,120Nm@ 4250rpm,5
7414,5,Hyundai,710000,42000,1,0,0,0,18.6,1197,81.83,114.7Nm@ 4000rpm,5
7415,5,Hyundai,350000,10000,1,0,0,1,20.3,998,68.05,94.14Nm@ 3500rpm,5
7416,11,Maruti,220000,13000,1,0,0,0,20.92,998,67.1,90Nm@ 3500rpm,5
7417,4,Renault,700000,6500,1,0,0,0,20.0,999,72.0,96Nm@ 3500rpm,7
7418,10,Hyundai,198000,49500,1,0,0,1,21.1,814,55.2,74.5Nm@ 4000rpm,5
7419,12,Hyundai,350000,50000,0,0,0,0,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5
7420,12,Tata,210000,175000,0,0,0,1,23.57,1396,70.0,140Nm@ 1800-3000rpm,5
7421,12,Tata,210000,175000,0,0,0,1,23.03,1396,69.0,140Nm@ 1800-3000rpm,5
7423,9,Maruti,375000,110000,0,0,0,2,23.2,1248,73.94,190Nm@ 2000rpm,5
7424,11,Maruti,380000,112048,1,0,0,1,17.5,1298,85.8,114Nm@ 4000rpm,5
7425,13,Honda,360000,98000,1,0,0,2,17.0,1497,118.0,146Nm at 4800 rpm,5
7426,8,Mahindra,944999,41000,0,0,0,0,15.1,2179,140.0,330Nm@ 1600-2800rpm,7
7427,7,Chevrolet,620000,120000,0,0,0,0,13.58,2499,72.4,171Nm@ 1800rpm,10
7428,5,Toyota,780000,116000,0,0,0,0,23.59,1364,67.05,170Nm@ 1800-2400rpm,5
7429,3,Maruti,445000,1000,1,0,0,0,21.21,1197,81.8,113Nm@ 4200rpm,5
7430,5,Hyundai,575000,15000,1,0,1,0,17.36,1197,81.86,113.75nm@ 4000rpm,5
7431,5,Maruti,975000,5000,0,0,0,0,25.1,1248,88.5,200Nm@ 1750rpm,5
7432,4,Tata,450000,3500,1,0,0,0,23.84,1199,83.83,114Nm@ 3500rpm,5
7434,6,Ford,495000,56000,0,0,0,0,25.83,1498,99.0,215Nm@ 1750-3000rpm,5
7435,10,Toyota,830000,215000,0,0,0,0,12.99,2494,100.0,200Nm@ 1400-3400rpm,7
7436,11,Mahindra,800000,40000,0,0,0,0,15.1,2179,140.0,330Nm@ 1600-2800rpm,7
7438,10,Maruti,300000,120000,0,0,0,1,23.2,1248,73.94,190Nm@ 2000rpm,5
7439,20,Mahindra,200000,120000,0,0,0,1,10.5,2179,120.0,290Nm@ 1800-2800rpm,7
7440,6,Honda,480000,30400,1,1,0,0,18.5,1198,86.8,109Nm@ 4500rpm,5
7441,6,Honda,950000,24000,0,1,0,0,21.9,1498,98.6,200Nm@ 1750rpm,7
7442,6,Honda,840000,30646,1,1,0,0,15.4,1497,117.3,145Nm@ 4600rpm,7
7443,6,Hyundai,800000,15000,0,0,0,0,23.9,1582,126.2,259.9Nm@ 1900-2750rpm,5
7444,6,Volkswagen,750000,50000,0,0,0,0,22.27,1498,108.6,250Nm@ 1500-3000rpm,5
7445,6,Hyundai,254999,34000,1,0,0,0,21.1,814,55.2,74.5Nm@ 4000rpm,5
7446,7,Maruti,725000,54000,0,0,0,1,24.52,1248,88.5,200Nm@ 1750rpm,7
7447,7,Mercedes-Benz,1859000,40000,0,0,1,1,19.7,2143,134.1,300Nm@ 1600-3000rpm,5
7448,11,Chevrolet,145000,120000,1,0,0,0,18.6,1199,79.4,108Nm@ 4400rpm,5
7449,5,Tata,750000,15000,1,0,0,0,17.0,1198,108.5,170Nm@ 1750-4000rpm,5
7450,6,Volkswagen,655000,50000,0,0,1,0,22.0,1498,108.495,250Nm@ 1500-3000rpm,5
7451,12,Ford,210000,84000,0,0,0,1,20.0,1399,68.0,160Nm@ 2000rpm,5
7452,12,Honda,450000,50000,1,0,0,0,17.0,1497,118.0,146Nm at 4800 rpm,5
7455,8,Ford,580000,52000,0,0,0,0,25.83,1498,99.0,215Nm@ 1750-3000rpm,5
7456,4,Hyundai,430000,18500,1,0,0,0,20.3,1086,68.0,99Nm@ 4500rpm,5
7457,11,Tata,155000,50000,0,0,0,0,23.03,1396,69.0,140Nm@ 1800-3000rpm,5
7458,6,Datsun,240000,35000,1,0,0,0,22.5,999,67.0,91Nm@ 4250rpm,5
7459,7,Toyota,540000,15500,1,0,0,0,16.78,1496,88.73,132Nm@ 3000rpm,5
7460,10,Tata,250000,120000,0,0,0,0,19.09,1396,69.0,135Nm@ 2500rpm,5
7461,11,Tata,260000,60000,0,0,0,0,25.0,1396,69.0,140Nm@ 1800-3000rpm,5
7462,12,Mahindra,550000,80000,0,0,0,1,12.05,2179,120.0,290Nm@ 1800-2800rpm,9
7463,9,Ford,550000,43011,1,1,0,0,18.88,999,123.37,170Nm@ 1400-4500rpm,5
7464,8,Renault,600000,136000,0,0,0,0,19.01,1461,108.45,248Nm@ 2250rpm,5
7465,6,Ford,550000,15000,0,0,0,0,25.83,1498,99.0,215Nm@ 1750-3000rpm,5
7466,12,Mahindra,370000,110000,0,0,0,1,13.6,2523,63.0,180 Nm at 1440-1500rpm,7
7467,15,Hyundai,250000,100000,1,0,0,1,19.81,1086,68.05,99.04Nm@ 4500rpm,5
7468,18,Maruti,125000,70000,1,0,0,3,19.7,796,46.3,62Nm@ 3000rpm,5
7469,13,Tata,200000,110000,0,0,0,0,17.0,1405,71.0,135 Nm at 2500  rpm ,5
7490,5,Ford,700000,25000,1,0,0,0,18.16,1196,86.8,112Nm@ 4000rpm,5
7492,3,Hyundai,500000,1000,1,0,0,0,20.3,1086,68.07,99.07Nm@ 4500rpm,5
7493,16,Maruti,125000,60000,1,0,0,1,16.1,796,37.0,59Nm@ 2500rpm,4
7494,8,Renault,690000,80000,0,0,0,0,21.04,1461,83.8,200Nm@ 1900rpm,8
7495,6,Jeep,1550000,120000,0,0,0,0,17.1,1956,170.0,350Nm@ 1750-2500rpm,5
7496,10,Tata,170000,110000,1,0,0,1,15.3,1193,65.3,"10.2@ 2,600(kgm@ rpm)",5
7497,13,Fiat,275000,110000,0,0,0,2,20.4,1248,91.7,209Nm@ 2000rpm,5
7498,16,Toyota,500000,200000,0,0,0,2,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8
7499,10,Volkswagen,950000,80000,0,0,0,1,19.33,1968,138.1,320Nm@ 1750-2500rpm,5
7500,4,Maruti,802999,24000,0,0,0,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7501,10,Maruti,470000,150000,0,0,0,0,23.4,1248,74.0,190Nm@ 2000rpm,5
7502,8,Renault,300000,60000,1,0,0,0,25.17,799,53.3,72Nm@ 4386rpm,5
7503,9,Renault,600000,116000,0,0,0,0,19.01,1461,108.45,248Nm@ 2250rpm,5
7504,10,Ford,275000,104300,0,0,0,0,20.0,1399,68.1,160Nm@ 2000rpm,5
7505,5,Mahindra,700000,30000,0,0,0,0,25.32,1198,77.0,190Nm@ 1750-2250rpm,6
7506,9,Mercedes-Benz,3250000,33000,0,0,1,0,11.3,2987,254.8,619Nm@ 1600-2400rpm,7
7507,3,Volkswagen,800000,25000,0,0,0,0,21.66,1498,108.62,250Nm@ 1500-3000rpm,5
7508,9,Audi,2200000,60000,0,0,1,0,17.68,1968,174.33,380Nm@ 1750-2500rpm,5
7509,16,Hyundai,245000,121000,0,0,0,1,18.1,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5
7510,13,Hyundai,310000,120000,0,0,0,1,16.8,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5
7511,16,Hyundai,245000,120000,0,0,0,1,18.1,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5
7512,12,Volkswagen,450000,110000,1,0,0,0,16.47,1198,73.9,110Nm@ 3750rpm,5
7513,10,Volkswagen,850000,84000,0,0,1,1,16.96,1968,138.03,320Nm@ 1750-2500rpm,5
7514,19,Honda,325000,120000,1,0,1,2,10.1,2354,152.0,215Nm@ 3600rpm,5
7515,10,Maruti,409999,100000,0,0,0,2,22.9,1248,74.0,190Nm@ 2000rpm,5
7516,5,Volvo,5500000,50000,0,0,1,0,11.2,1969,235.0,480Nm,5
7517,8,Hyundai,1000000,73500,0,0,0,0,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5
7518,7,Hyundai,590000,34000,0,0,0,1,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5
7519,4,Nissan,1200000,23000,0,0,0,0,20.45,1461,108.5,240Nm@ 1750rpm,5
7520,15,Ford,175000,163000,0,0,0,2,17.8,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5
7521,12,Chevrolet,300000,119000,0,0,0,1,16.52,1991,123.7,305Nm@ 2000rpm,5
7522,6,Toyota,2175000,50000,0,0,1,0,11.36,2755,171.5,360Nm@ 1200-3400rpm,7
7523,4,Honda,1110000,10500,0,0,0,0,25.6,1498,97.9,200Nm@ 1750rpm,5
7524,23,Mitsubishi,150000,280000,0,0,0,1,14.8,1998,68.0,"12.5@ 3,000(kgm@ rpm)",5
7525,10,Volkswagen,325000,155000,0,0,0,1,20.54,1598,103.6,250Nm@ 1500-2500rpm,5
7526,13,Ford,325000,163000,0,0,0,0,17.8,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5
7527,15,Honda,280000,75000,1,0,0,0,17.7,1497,78.0,"12.7@ 2,700(kgm@ rpm)",5
7529,7,Honda,765000,80000,0,0,0,0,26.0,1498,98.6,200Nm@ 1750rpm,5
7530,9,Honda,640000,120000,0,0,0,1,26.0,1498,98.6,200Nm@ 1750rpm,5
7531,16,Tata,65000,120000,0,0,0,2,17.88,1396,52.8,85Nm@ 2500rpm,5
7532,16,Skoda,195000,175000,0,0,0,1,18.7,1896,66.0,210 / 1900,5
7533,6,Maruti,295000,15000,1,0,0,0,24.7,796,47.3,69Nm@ 3500rpm,5
7534,11,Maruti,625000,100000,0,0,0,1,23.4,1248,74.0,190Nm@ 2000rpm,5
7535,14,Maruti,160000,80000,1,0,0,1,18.9,998,67.1,90Nm@ 3500rpm,5
7536,8,Maruti,330000,84000,1,0,0,1,23.1,998,67.04,90Nm@ 3500rpm,5
7537,13,Ford,180000,50000,1,0,0,1,15.6,1196,70.0,102Nm@ 4000rpm,5
7540,12,Hyundai,300000,30000,1,0,0,0,19.81,1086,68.05,99.04Nm@ 4500rpm,5
7570,7,Maruti,650000,35000,1,0,0,1,21.4,1197,83.1,115Nm@ 4000rpm,5
7571,8,Mahindra,380000,120000,0,0,0,1,21.03,1461,65.0,160Nm@ 2000rpm,5
7572,9,Tata,360000,50000,1,0,0,1,17.57,1193,88.7,140Nm@ 1500-4000rpm,5
7573,11,Skoda,385000,116000,1,0,0,0,15.0,1598,103.5,153Nm@ 3800rpm,5
7574,11,Hyundai,590000,110000,0,0,0,1,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5
7575,10,Mahindra,750000,70000,0,0,0,1,15.1,2179,140.0,330Nm@ 1600-2800rpm,7
7576,12,Fiat,254999,100000,0,0,0,2,20.3,1248,75.0,197Nm@ 1750rpm,5
7577,8,Hyundai,499000,20000,1,0,0,0,18.9,1197,81.86,113.75Nm@ 4000rpm,5
7578,5,Maruti,730000,60000,0,0,1,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7579,7,Honda,650000,30000,0,0,0,1,27.3,1498,98.6,200Nm@ 1750rpm,5
7580,11,Renault,220000,75000,0,0,0,0,23.08,1461,63.12,160Nm@ 2000rpm,5
7583,17,Tata,100000,110000,0,0,0,2,16.8,1405,62.0,"12.5@ 2,500(kgm@ rpm)",5
7584,19,Hyundai,110000,120000,1,0,0,3,14.4,1599,94.0,12.5kgm@ 3500rpm,5
7585,14,Tata,152000,48000,0,0,0,1,17.0,1405,71.0,135 Nm at 2500  rpm ,5
7597,9,Hyundai,415000,72000,1,1,0,0,18.6,1197,81.83,114.7Nm@ 4000rpm,5
7598,8,Maruti,475000,51000,1,1,0,0,22.0,1197,81.8,113Nm@ 4200rpm,5
7599,6,Maruti,525000,29000,1,1,0,0,20.89,1197,81.8,113Nm@ 4200rpm,5
7600,8,Maruti,365000,28000,1,1,0,0,20.52,1197,81.8,113Nm@ 4200rpm,5
7601,12,Maruti,375000,97000,0,1,0,0,25.2,1248,74.0,190Nm@ 2000rpm,5
7602,5,Maruti,765000,59000,0,1,0,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7603,4,Maruti,770000,27000,0,0,0,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7604,5,Renault,350000,30000,1,0,0,0,25.17,799,53.3,72Nm@ 4386rpm,5
7605,8,Mahindra,875000,70000,0,0,0,0,15.4,1997,120.0,280Nm@ 1800-2800rpm,7
7606,9,Mahindra,780000,69000,0,1,0,0,15.1,2179,140.0,330Nm@ 1600-2800rpm,7
7607,5,Maruti,990000,15000,0,0,0,0,25.1,1248,88.5,200Nm@ 1750rpm,5
7608,4,Maruti,800000,35700,0,1,0,0,28.4,1248,74.02,190Nm@ 2000rpm,5
7609,11,Hyundai,350000,120000,0,0,0,2,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5
7610,10,Volkswagen,325000,120000,0,0,0,0,22.07,1199,73.9,180Nm@ 2000rpm,5
7611,10,Volkswagen,360000,80000,0,0,0,0,22.07,1199,73.9,180Nm@ 2000rpm,5
7612,13,Maruti,148000,120000,1,0,0,0,20.92,998,67.1,90Nm@ 3500rpm,5
7613,6,Maruti,670000,36000,0,0,0,0,27.39,1248,74.0,190Nm@ 2000rpm,5
7614,9,Toyota,430999,120000,0,0,0,0,23.59,1364,67.04,170Nm@ 1800-2400rpm,5
7615,6,Maruti,260000,9000,1,0,0,0,16.8,796,34.2,59Nm@ 2500rpm,8
7616,11,Tata,70000,50000,1,0,0,1,25.4,624,37.48,51Nm@ 4000+/-500rpm,4
7617,4,Renault,300000,35000,1,0,0,0,23.01,999,67.0,91Nm@ 4250rpm,5
7618,12,Mahindra,150000,130000,0,0,0,1,14.0,2498,112.0,260 Nm at 1800-2200 rpm,7
7619,13,Ford,260000,70000,0,0,0,0,20.0,1399,68.0,160Nm@ 2000rpm,5
7620,11,Maruti,320000,90000,0,0,0,2,19.3,1248,73.9,190Nm@ 2000rpm,5
7621,5,Tata,700000,35000,1,0,0,0,17.0,1198,108.5,170Nm@ 1750-4000rpm,5
7622,11,Volkswagen,415000,80000,1,0,0,0,16.47,1198,73.9,110Nm@ 3750rpm,5
7623,15,Maruti,260000,120000,0,0,0,1,17.8,1248,75.0,190Nm@ 2000rpm,5
7624,12,Tata,70000,80000,1,0,0,0,26.0,624,35.0,48Nm@ 3000rpm,4
7625,8,Toyota,515000,30000,1,0,0,0,17.71,1197,78.9,104Nm@ 3100rpm,5
7626,7,Hyundai,803999,60000,0,0,0,0,23.9,1582,126.2,259.9Nm@ 1900-2750rpm,5
7627,16,Skoda,275000,200000,0,0,0,1,16.6,1896,122.4,"21.4@ 1,900(kgm@ rpm)",5
7628,6,Ford,934000,101000,0,0,0,0,22.77,1498,98.59,205Nm@ 1750-3250rpm,5
7629,16,Ford,210000,110000,0,0,0,0,17.8,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5
7630,9,Toyota,1050000,136000,0,0,0,2,12.99,2494,100.6,200Nm@ 1400-3400rpm,8
7631,12,Chevrolet,650000,250000,0,0,0,1,14.8,2499,80.0,"19@ 1,800(kgm@ rpm)",7
7632,11,Chevrolet,550000,74000,0,0,0,3,17.3,1998,163.7,380Nm@ 2000rpm,5
7633,13,Chevrolet,285000,265000,0,0,0,3,14.8,2499,80.0,"19@ 1,800(kgm@ rpm)",9
7634,8,Honda,700000,22700,1,0,0,0,18.7,1199,88.7,110Nm@ 4800rpm,5
7635,7,Hyundai,525000,45000,1,0,0,0,18.9,1197,82.0,114Nm@ 4000rpm,5
7636,12,Maruti,250000,36000,1,0,0,1,15.37,1196,73.0,101Nm@ 3000rpm,5
7637,8,Maruti,575000,57000,0,0,0,1,26.59,1248,74.0,190Nm@ 2000rpm,5
7638,5,Tata,540000,33000,0,0,0,0,27.28,1047,69.0,140Nm@ 1800-3000rpm,5
7639,11,Maruti,560000,59000,1,0,0,0,16.02,1373,93.7,130Nm@ 4000rpm,7
7640,11,Volkswagen,380000,200000,0,0,0,0,20.54,1598,103.6,250Nm@ 1500-2500rpm,5
7641,12,Ford,240000,80000,1,0,0,1,15.6,1196,70.0,102Nm@ 4000rpm,5
7642,11,Chevrolet,300000,70000,3,0,0,0,13.2,995,60.2,90.3Nm@ 4200rpm,5
7643,5,Datsun,280000,50000,1,0,0,0,22.7,799,53.64,72Nm@ 4386rpm,5
7644,12,Maruti,350000,118000,0,0,0,1,21.1,1248,73.9,113Nm@ 4500rpm,5
7645,9,Tata,110000,250000,0,0,0,1,19.1,1405,70.0,135.4Nm@ 2500rpm,5
7646,5,Tata,980000,20000,0,0,0,0,21.5,1497,108.5,260Nm@ 1500-2750rpm,5
7647,5,Tata,969999,21871,0,0,0,0,21.5,1497,108.5,260Nm@ 1500-2750rpm,5
7648,7,Mahindra,357000,120000,0,0,0,0,25.32,1198,77.0,190Nm@ 1750-2250rpm,6
7649,9,Tata,280000,100000,0,0,0,0,19.1,1405,70.0,135.4Nm@ 2500rpm,5
7650,11,Mahindra,430000,50000,0,0,0,0,15.96,2523,62.1,195Nm@ 1400-2200rpm,7
7652,8,Maruti,250000,70000,1,0,0,0,22.74,796,47.3,69Nm@ 3500rpm,5
7653,7,Chevrolet,525000,80000,0,0,0,0,18.2,1248,73.74,172.5Nm@ 1750rpm,8
7654,5,Tata,500000,25000,1,0,0,0,23.84,1199,84.0,114Nm@ 3500rpm,5
7655,4,Mahindra,1000000,60000,0,0,0,0,16.36,2179,120.0,280Nm@ 1800-2800rpm,7
7656,6,Maruti,316000,25000,1,0,0,0,24.7,796,47.3,69Nm@ 3500rpm,5
7657,5,Maruti,350000,50000,1,0,0,0,24.7,796,47.3,69Nm@ 3500rpm,5
7658,5,Tata,950000,14000,0,0,0,0,21.5,1497,108.5,260Nm@ 1500-2750rpm,5
7659,18,Maruti,45000,55425,1,0,0,1,16.1,796,37.0,59Nm@ 2500rpm,4
7660,10,Mahindra,475000,76000,0,0,0,0,15.96,2523,62.1,195Nm@ 1400-2200rpm,7
7661,3,Toyota,3200000,3000,0,0,1,0,15.04,2755,174.5,450Nm@ 1600-2400rpm,7
7662,7,Mahindra,600000,139000,0,0,0,0,18.49,1493,100.0,240Nm@ 1600-2800rpm,7
